symbol,pattern_type,setup_time,level,breakout_time,deadline,side,entry_time,entry,exit_time,exit,result,retests_seen,entry_mode_assumption,pnl_points
USDCAD,peak,2025-04-01 00:00:00+00:00,1.43998,2025-04-01 07:30:00+00:00,2025-04-01 08:00:00+00:00,buy,2025-04-01 07:45:00+00:00,1.44005,2025-04-01 08:15:00+00:00,1.4390500000000002,SL,1,close_of_retest_candle,-99.99999999998897
USDCAD,peak,2025-09-10 12:00:00+00:00,1.38628,2025-09-10 17:30:00+00:00,2025-09-10 20:00:00+00:00,buy,2025-09-10 17:45:00+00:00,1.38637,2025-09-11 09:00:00+00:00,1.38837,TP,1,close_of_retest_candle,200.00000000000017
USDCAD,dip,2025-11-06 00:00:00+00:00,1.40993,2025-11-06 07:15:00+00:00,2025-11-06 08:00:00+00:00,sell,2025-11-06 07:30:00+00:00,1.40974,2025-11-06 14:00:00+00:00,1.4107399999999999,SL,1,close_of_retest_candle,-99.99999999998897
USDCAD,dip,2025-12-24 04:00:00+00:00,1.36743,2025-12-24 10:30:00+00:00,2025-12-24 12:00:00+00:00,sell,2025-12-24 10:45:00+00:00,1.36718,2025-12-24 13:00:00+00:00,1.36818,SL,1,close_of_retest_candle,-99.99999999998897
USDCAD,dip,2026-01-25 20:00:00+00:00,1.36881,2026-01-26 01:30:00+00:00,2026-01-26 04:00:00+00:00,sell,2026-01-26 04:00:00+00:00,1.36807,2026-01-26 07:30:00+00:00,1.3690699999999998,SL,1,close_of_retest_candle,-99.99999999998897
