symbol,pattern_type,setup_time,level,breakout_time,deadline,side,entry_time,entry,exit_time,exit,result,retests_seen,entry_mode_assumption,pnl_points
GBPUSD,dip,2025-11-12 04:00:00+00:00,1.31281,2025-11-12 08:45:00+00:00,2025-11-12 12:00:00+00:00,sell,2025-11-12 09:00:00+00:00,1.31156,2025-11-12 09:15:00+00:00,1.31256,SL,1,close_of_retest_candle,-99.99999999998897
GBPUSD,dip,2025-12-19 08:00:00+00:00,1.33625,2025-12-19 15:15:00+00:00,2025-12-19 16:00:00+00:00,sell,2025-12-19 15:30:00+00:00,1.33603,2025-12-19 16:00:00+00:00,1.33703,SL,1,close_of_retest_candle,-99.99999999998897
