time_utc,open,high,low,close,volume
2025-02-19 16:00:00+00:00,157.84,158.067,157.711,157.972,55825.320883989334
2025-02-19 20:00:00+00:00,157.974,157.994,157.492,157.588,22960.880381457508
2025-02-20 00:00:00+00:00,157.588,157.648,156.873,156.922,82520.59161436558
2025-02-20 04:00:00+00:00,156.923,156.946,156.318,156.656,64997.51103270054
2025-02-20 08:00:00+00:00,156.657,156.986,156.646,156.81,57399.00094950199
2025-02-20 12:00:00+00:00,156.81,156.962,156.311,156.601,93966.87146008015
2025-02-20 16:00:00+00:00,156.602,157.325,156.546,157.294,58526.82091486454
2025-02-20 20:00:00+00:00,157.295,157.31,156.834,156.964,29868.670430734754
2025-02-21 00:00:00+00:00,156.965,158.22,156.927,157.871,78953.39155220985
2025-02-21 04:00:00+00:00,157.869,158.158,157.696,157.959,62249.181035876274
2025-02-21 08:00:00+00:00,157.96,157.999,157.261,157.326,68517.26127660275
2025-02-21 12:00:00+00:00,157.326,157.68,156.318,156.346,92189.39138668776
2025-02-21 16:00:00+00:00,156.346,156.43,155.81,155.966,90748.00148391724
2025-02-21 20:00:00+00:00,155.966,156.214,155.881,156.173,34608.47039569169
2025-02-23 20:00:00+00:00,156.18,156.53,156.106,156.478,12969.210262298584
2025-02-24 00:00:00+00:00,156.48,157.255,156.313,156.906,95880.00165390968
2025-02-24 04:00:00+00:00,156.906,157.181,156.6,156.792,79793.88109266758
2025-02-24 08:00:00+00:00,156.796,156.869,156.346,156.744,79300.43110597134
2025-02-24 12:00:00+00:00,156.743,156.896,156.083,156.299,90225.40145492554
2025-02-24 16:00:00+00:00,156.297,156.986,156.29,156.787,71693.1011068821
2025-02-24 20:00:00+00:00,156.787,156.848,156.496,156.825,36457.91064321995
2025-02-25 00:00:00+00:00,156.825,157.236,156.698,156.744,60176.151000618935
2025-02-25 04:00:00+00:00,156.745,156.976,156.189,156.209,67209.01122963428
2025-02-25 08:00:00+00:00,156.211,157.196,156.08,157.134,85987.04143095016
2025-02-25 12:00:00+00:00,157.136,157.304,156.237,156.495,101698.93170845509
2025-02-25 16:00:00+00:00,156.493,156.924,156.164,156.685,90961.79138171673
2025-02-25 20:00:00+00:00,156.684,156.873,156.506,156.804,38681.73058888316
2025-02-26 00:00:00+00:00,156.806,157.093,156.407,156.928,69421.38150155544
2025-02-26 04:00:00+00:00,156.926,157.038,156.742,156.912,61535.15113532543
