time_utc,open,high,low,close,volume
2025-02-16 22:00:00+00:00,159.54,159.659,159.54,159.617,249.9000037908554
2025-02-16 22:15:00+00:00,159.614,159.653,159.614,159.643,187.2000072002411
2025-02-16 22:30:00+00:00,159.643,159.723,159.636,159.675,530.1000148057938
2025-02-16 22:45:00+00:00,159.674,159.741,159.652,159.7,426.00000965595245
2025-02-16 23:00:00+00:00,159.709,159.799,159.684,159.748,1297.3800276517868
2025-02-16 23:15:00+00:00,159.745,159.759,159.641,159.699,1245.300036430359
2025-02-16 23:30:00+00:00,159.698,159.799,159.695,159.785,1290.6000380516052
2025-02-16 23:45:00+00:00,159.785,159.828,159.397,159.428,2191.450063586235
2025-02-17 00:00:00+00:00,159.428,159.467,159.351,159.412,2979.750081539154
2025-02-17 00:15:00+00:00,159.413,159.515,159.398,159.408,3819.0000805854797
2025-02-17 00:30:00+00:00,159.408,159.45,159.311,159.359,3904.2900910377502
2025-02-17 00:45:00+00:00,159.36,159.384,159.257,159.354,4666.220098972321
2025-02-17 01:00:00+00:00,159.355,159.355,159.204,159.259,3372.0900539159775
2025-02-17 01:15:00+00:00,159.26,159.429,159.248,159.343,3124.6500495672226
2025-02-17 01:30:00+00:00,159.343,159.444,159.343,159.415,5241.9600266218185
2025-02-17 01:45:00+00:00,159.414,159.583,159.373,159.57,3862.550037384033
2025-02-17 02:00:00+00:00,159.57,159.595,159.379,159.406,3374.3100632429123
2025-02-17 02:15:00+00:00,159.408,159.422,159.354,159.37,2223.2100632190704
2025-02-17 02:30:00+00:00,159.37,159.374,159.172,159.195,3353.4300451278687
2025-02-17 02:45:00+00:00,159.195,159.2,159.065,159.142,5276.070043206215
2025-02-17 03:00:00+00:00,159.142,159.217,159.129,159.202,2471.9700512886047
2025-02-17 03:15:00+00:00,159.202,159.269,159.139,159.162,2960.280041217804
2025-02-17 03:30:00+00:00,159.16,159.175,159.12,159.124,2498.1300510168076
2025-02-17 03:45:00+00:00,159.124,159.161,159.102,159.116,3738.990049123764
2025-02-17 04:00:00+00:00,159.117,159.158,159.103,159.149,2261.9700512886047
2025-02-17 04:15:00+00:00,159.15,159.235,159.148,159.217,2136.810035586357
2025-02-17 04:30:00+00:00,159.217,159.248,159.152,159.174,1908.7900379896164
2025-02-17 04:45:00+00:00,159.174,159.243,159.145,159.199,3276.510044693947
2025-02-17 05:00:00+00:00,159.2,159.203,159.058,159.07,3892.390054702759
2025-02-17 05:15:00+00:00,159.072,159.111,159.006,159.024,4264.020058870316
2025-02-17 05:30:00+00:00,159.024,159.072,158.974,159.023,3964.4400292634964
2025-02-17 05:45:00+00:00,159.024,159.03,158.907,158.944,5020.6600605249405
2025-02-17 06:00:00+00:00,158.945,159.026,158.911,158.97,3637.0500848293304
2025-02-17 06:15:00+00:00,158.972,159.189,158.967,159.146,3889.8601058721542
2025-02-17 06:30:00+00:00,159.146,159.224,159.099,159.168,3277.0800861120224
2025-02-17 06:45:00+00:00,159.169,159.245,159.153,159.165,2994.9300643205643
2025-02-17 07:00:00+00:00,159.164,159.186,159.036,159.097,3754.8900982141495
2025-02-17 07:15:00+00:00,159.098,159.169,159.049,159.053,3368.7900553941727
2025-02-17 07:30:00+00:00,159.052,159.18,159.05,159.171,3649.080055832863
2025-02-17 07:45:00+00:00,159.169,159.275,159.151,159.189,3740.790080308914
2025-02-17 08:00:00+00:00,159.19,159.248,159.119,159.244,5713.650073647499
2025-02-17 08:15:00+00:00,159.244,159.246,159.052,159.117,4676.550071120262
2025-02-17 08:30:00+00:00,159.117,159.134,159.018,159.036,4271.490054368973
2025-02-17 08:45:00+00:00,159.033,159.053,158.924,158.957,3877.380045771599
2025-02-17 09:00:00+00:00,158.956,159.038,158.9,159.027,3157.660047650337
2025-02-17 09:15:00+00:00,159.027,159.088,158.987,159.05,2971.290043592453
2025-02-17 09:30:00+00:00,159.049,159.055,158.909,159.042,3585.3000169992447
2025-02-17 09:45:00+00:00,159.044,159.044,158.914,159.002,2292.780039668083
2025-02-17 10:00:00+00:00,159.0,159.11,158.98,159.096,2920.5900416374207
2025-02-17 10:15:00+00:00,159.097,159.114,159.031,159.074,2647.5900394916534
2025-02-17 10:30:00+00:00,159.074,159.109,158.955,158.959,3033.720052957535
2025-02-17 10:45:00+00:00,158.958,159.041,158.943,159.023,2855.2200318574905
2025-02-17 11:00:00+00:00,159.022,159.057,158.992,159.039,3038.340028166771
2025-02-17 11:15:00+00:00,159.039,159.091,158.979,159.014,3117.440040588379
2025-02-17 11:30:00+00:00,159.013,159.013,158.845,158.888,2631.4500309228897
2025-02-17 11:45:00+00:00,158.888,158.911,158.759,158.801,2628.5100454092026
2025-02-17 12:00:00+00:00,158.803,158.821,158.747,158.801,2925.2700629234314
2025-02-17 12:15:00+00:00,158.803,158.839,158.631,158.64,3161.1700390577316
2025-02-17 12:30:00+00:00,158.643,158.672,158.545,158.593,3170.040038704872
2025-02-17 12:45:00+00:00,158.593,158.657,158.535,158.657,3329.04005920887
