time_utc,open,high,low,close,volume
2025-02-17 17:00:00+00:00,190.95,191.037,190.943,191.03,630.5100121498108
2025-02-17 17:15:00+00:00,191.031,191.14,191.029,191.14,972.570021033287
2025-02-17 17:30:00+00:00,191.14,191.172,191.095,191.127,813.9300144910812
2025-02-17 17:45:00+00:00,191.126,191.183,191.076,191.078,610.1400141716003
2025-02-17 18:00:00+00:00,191.077,191.088,191.049,191.071,695.9100131988525
2025-02-17 18:15:00+00:00,191.073,191.083,191.055,191.071,383.25000405311584
2025-02-17 18:30:00+00:00,191.073,191.076,191.041,191.05,337.3500075340271
2025-02-17 18:45:00+00:00,191.052,191.148,191.049,191.137,665.6100105047226
2025-02-17 19:00:00+00:00,191.136,191.242,191.115,191.221,1062.2100176811218
2025-02-17 19:15:00+00:00,191.222,191.279,191.205,191.269,830.3100090026855
2025-02-17 19:30:00+00:00,191.268,191.272,191.151,191.153,703.4100170135498
2025-02-17 19:45:00+00:00,191.149,191.175,191.111,191.174,514.1700119972229
2025-02-17 20:00:00+00:00,191.175,191.188,191.15,191.165,279.2400071620941
2025-02-17 20:15:00+00:00,191.165,191.195,191.163,191.172,444.9000118970871
2025-02-17 20:30:00+00:00,191.171,191.183,191.143,191.147,961.8300126791
2025-02-17 20:45:00+00:00,191.147,191.203,191.144,191.17,1190.8800210952759
2025-02-17 21:00:00+00:00,191.167,191.234,191.163,191.213,652.770002104342
2025-02-17 21:15:00+00:00,191.215,191.275,191.208,191.262,1219.2600356340408
2025-02-17 21:30:00+00:00,191.264,191.276,191.244,191.249,1145.9400384426117
2025-02-17 21:45:00+00:00,191.25,191.296,191.216,191.216,603.6000095903873
2025-02-17 22:00:00+00:00,190.979,191.147,190.979,191.144,158.700000166893
2025-02-17 22:15:00+00:00,191.139,191.229,191.076,191.086,173.24999898672104
2025-02-17 22:30:00+00:00,191.091,191.208,191.09,191.169,572.6400079131126
2025-02-17 22:45:00+00:00,191.169,191.27,191.135,191.197,715.230014026165
2025-02-17 23:00:00+00:00,191.188,191.324,191.038,191.281,1081.620030105114
2025-02-17 23:15:00+00:00,191.279,191.305,191.218,191.218,547.4400169849396
2025-02-17 23:30:00+00:00,191.214,191.214,190.83,191.016,1327.7700301408768
2025-02-17 23:45:00+00:00,191.011,191.144,190.973,191.119,803.6100167036057
2025-02-18 00:00:00+00:00,191.118,191.351,191.093,191.277,2773.170030474663
2025-02-18 00:15:00+00:00,191.276,191.322,191.144,191.249,2265.1200231313705
2025-02-18 00:30:00+00:00,191.25,191.368,191.184,191.299,2540.5800193548203
2025-02-18 00:45:00+00:00,191.301,191.338,191.177,191.269,3494.4600336551666
2025-02-18 01:00:00+00:00,191.269,191.314,191.142,191.197,3457.320042848587
2025-02-18 01:15:00+00:00,191.192,191.327,191.183,191.242,3070.180031657219
2025-02-18 01:30:00+00:00,191.243,191.28,191.175,191.211,2979.8400403261185
2025-02-18 01:45:00+00:00,191.208,191.264,191.133,191.254,2694.7200216054916
2025-02-18 02:00:00+00:00,191.256,191.337,191.21,191.245,1893.840033531189
2025-02-18 02:15:00+00:00,191.244,191.37,191.22,191.332,1424.820030927658
2025-02-18 02:30:00+00:00,191.332,191.455,191.321,191.384,1671.3000283241272
2025-02-18 02:45:00+00:00,191.385,191.418,191.338,191.405,1286.5800318717957
2025-02-18 03:00:00+00:00,191.408,191.482,191.369,191.47,2336.9400190114975
2025-02-18 03:15:00+00:00,191.471,191.568,191.458,191.502,1786.1700414419174
2025-02-18 03:30:00+00:00,191.504,191.629,191.429,191.629,3744.8400827646255
2025-02-18 03:45:00+00:00,191.628,191.676,191.558,191.657,2535.9700331687927
2025-02-18 04:00:00+00:00,191.659,191.739,191.604,191.649,2351.8000338077545
2025-02-18 04:15:00+00:00,191.649,191.657,191.546,191.559,1775.0700153112411
2025-02-18 04:30:00+00:00,191.559,191.669,191.538,191.627,2520.2400428056717
2025-02-18 04:45:00+00:00,191.628,191.688,191.616,191.66,2215.470023751259
2025-02-18 05:00:00+00:00,191.66,191.721,191.642,191.642,1878.2400317192078
2025-02-18 05:15:00+00:00,191.643,191.643,191.482,191.521,1449.720023036003
2025-02-18 05:30:00+00:00,191.524,191.611,191.451,191.609,2369.6700345277786
2025-02-18 05:45:00+00:00,191.608,191.612,191.445,191.487,2436.570033311844
2025-02-18 06:00:00+00:00,191.487,191.577,191.429,191.475,2517.180034518242
2025-02-18 06:15:00+00:00,191.474,191.583,191.423,191.477,2131.1700236797333
2025-02-18 06:30:00+00:00,191.477,191.477,191.328,191.424,2179.170044898987
2025-02-18 06:45:00+00:00,191.424,191.496,191.366,191.47,1865.1000463962555
2025-02-18 07:00:00+00:00,191.467,191.637,191.379,191.607,3136.290087580681
2025-02-18 07:15:00+00:00,191.605,191.636,191.469,191.488,2439.750048518181
2025-02-18 07:30:00+00:00,191.487,191.67,191.463,191.637,1548.3000398874283
2025-02-18 07:45:00+00:00,191.637,191.805,191.545,191.8,2346.450050354004
2025-02-18 08:00:00+00:00,191.802,191.939,191.606,191.606,2875.650070786476
2025-02-18 08:15:00+00:00,191.605,191.813,191.586,191.782,2464.0500539541245
2025-02-18 08:30:00+00:00,191.782,191.854,191.581,191.594,2269.5900715589523
2025-02-18 08:45:00+00:00,191.594,191.654,191.57,191.592,2001.360049366951
2025-02-18 09:00:00+00:00,191.589,191.678,191.518,191.542,1902.0600508451462
2025-02-18 09:15:00+00:00,191.544,191.629,191.532,191.605,1633.3500397205353
2025-02-18 09:30:00+00:00,191.608,191.622,191.398,191.447,1852.0200506448746
2025-02-18 09:45:00+00:00,191.446,191.446,191.348,191.422,1799.4000445604324
2025-02-18 10:00:00+00:00,191.432,191.443,191.213,191.219,2316.300051212311
2025-02-18 10:15:00+00:00,191.221,191.221,191.09,191.106,1728.1800402402878
2025-02-18 10:30:00+00:00,191.103,191.185,191.058,191.124,1530.900030016899
2025-02-18 10:45:00+00:00,191.122,191.222,191.069,191.148,2092.9500275850296
2025-02-18 11:00:00+00:00,191.145,191.336,191.139,191.318,1766.400041460991
2025-02-18 11:15:00+00:00,191.32,191.321,191.198,191.248,1587.9300322532654
2025-02-18 11:30:00+00:00,191.248,191.261,191.11,191.168,1383.8100272417068
2025-02-18 11:45:00+00:00,191.168,191.246,191.127,191.246,915.6300227642059
2025-02-18 12:00:00+00:00,191.249,191.414,191.211,191.324,2001.6300473213196
2025-02-18 12:15:00+00:00,191.322,191.322,191.154,191.156,1470.0900435447693
2025-02-18 12:30:00+00:00,191.155,191.205,191.125,191.143,1942.8000446557999
2025-02-18 12:45:00+00:00,191.143,191.143,190.957,190.991,1712.1900435686111
2025-02-18 13:00:00+00:00,190.993,191.035,190.922,191.017,2619.6000608205795
2025-02-18 13:15:00+00:00,191.021,191.059,190.957,190.995,2089.110055208206
2025-02-18 13:30:00+00:00,190.997,191.115,190.977,191.025,2831.8500574827194
2025-02-18 13:45:00+00:00,191.025,191.124,190.963,191.015,2480.0700558423996
2025-02-18 14:00:00+00:00,191.016,191.274,190.924,191.264,3137.6400715112686
2025-02-18 14:15:00+00:00,191.267,191.305,191.181,191.227,2854.650060415268
2025-02-18 14:30:00+00:00,191.222,191.301,191.121,191.181,3202.5900741815567
2025-02-18 14:45:00+00:00,191.18,191.41,191.176,191.372,2871.660054922104
2025-02-18 15:00:00+00:00,191.374,191.397,191.194,191.287,3218.550067305565
2025-02-18 15:15:00+00:00,191.284,191.317,191.202,191.265,2919.330066561699
2025-02-18 15:30:00+00:00,191.265,191.319,191.152,191.221,2824.590061187744
2025-02-18 15:45:00+00:00,191.221,191.351,191.146,191.312,4021.050082206726
2025-02-18 16:00:00+00:00,191.31,191.417,191.28,191.332,3425.310072183609
2025-02-18 16:15:00+00:00,191.332,191.462,191.316,191.396,1851.9600403308868
2025-02-18 16:30:00+00:00,191.397,191.482,191.382,191.406,2233.410045981407
2025-02-18 16:45:00+00:00,191.408,191.504,191.381,191.423,2148.3600405454636
2025-02-18 17:00:00+00:00,191.421,191.465,191.337,191.417,2252.340040564537
2025-02-18 17:15:00+00:00,191.414,191.461,191.373,191.44,1738.6800328493118
2025-02-18 17:30:00+00:00,191.44,191.501,191.405,191.493,1263.3300204277039
2025-02-18 17:45:00+00:00,191.494,191.513,191.431,191.434,1577.340034365654
2025-02-18 18:00:00+00:00,191.434,191.468,191.324,191.39,2057.520021557808
2025-02-18 18:15:00+00:00,191.389,191.476,191.384,191.448,1251.270022034645
2025-02-18 18:30:00+00:00,191.447,191.449,191.333,191.375,1398.4500294923782
2025-02-18 18:45:00+00:00,191.377,191.507,191.375,191.504,1711.6800347566605
2025-02-18 19:00:00+00:00,191.506,191.51,191.385,191.404,1344.1800254583359
2025-02-18 19:15:00+00:00,191.404,191.47,191.397,191.456,1455.7800199985504
2025-02-18 19:30:00+00:00,191.457,191.494,191.377,191.387,1423.0500220060349
2025-02-18 19:45:00+00:00,191.386,191.434,191.374,191.379,1603.2300359010696
2025-02-18 20:00:00+00:00,191.38,191.489,191.355,191.488,1576.500026345253
2025-02-18 20:15:00+00:00,191.488,191.534,191.461,191.532,1011.1200156211853
2025-02-18 20:30:00+00:00,191.532,191.55,191.51,191.541,1001.2200202941895
2025-02-18 20:45:00+00:00,191.54,191.674,191.54,191.632,1437.2400292232633
2025-02-18 21:00:00+00:00,191.634,191.72,191.631,191.685,396.90000673383474
2025-02-18 21:15:00+00:00,191.684,191.814,191.625,191.784,1030.3800171613693
2025-02-18 21:30:00+00:00,191.784,191.787,191.736,191.76,754.8900215625763
2025-02-18 21:45:00+00:00,191.758,191.804,191.719,191.747,887.9600093364716
2025-02-18 22:00:00+00:00,191.742,191.904,191.667,191.882,1498.350042104721
2025-02-18 22:15:00+00:00,191.878,191.938,191.836,191.938,504.30000776052475
2025-02-18 22:30:00+00:00,191.937,192.156,191.928,192.026,1500.6300175189972
2025-02-18 22:45:00+00:00,192.026,192.111,191.968,192.034,1591.7700199484825
2025-02-18 23:00:00+00:00,192.06,192.102,191.883,191.899,1096.290026962757
2025-02-18 23:15:00+00:00,191.897,191.985,191.881,191.972,573.72001683712
2025-02-18 23:30:00+00:00,191.97,191.988,191.882,191.899,720.8100200891495
2025-02-18 23:45:00+00:00,191.895,191.902,191.772,191.783,813.3000172376633
2025-02-19 00:00:00+00:00,191.78,191.811,191.622,191.702,2210.700026869774
2025-02-19 00:15:00+00:00,191.7,191.85,191.685,191.823,2126.9500032663345
2025-02-19 00:30:00+00:00,191.819,191.832,191.693,191.736,1879.8600330352783
2025-02-19 00:45:00+00:00,191.736,191.921,191.714,191.863,2717.650026321411
2025-02-19 01:00:00+00:00,191.86,191.912,191.708,191.713,3240.9900621175766
2025-02-19 01:15:00+00:00,191.71,191.719,191.515,191.549,2164.3800402879715
2025-02-19 01:30:00+00:00,191.549,191.597,191.334,191.52,3829.1700633764267
2025-02-19 01:45:00+00:00,191.519,191.903,191.495,191.891,3402.390037059784
2025-02-19 02:00:00+00:00,191.889,192.106,191.784,192.021,3911.2200301885605
2025-02-19 02:15:00+00:00,192.023,192.049,191.846,191.875,2788.6800187826157
2025-02-19 02:30:00+00:00,191.874,191.878,191.708,191.789,2335.5000277757645
2025-02-19 02:45:00+00:00,191.785,191.854,191.697,191.792,2398.7400500774384
2025-02-19 03:00:00+00:00,191.794,191.84,191.615,191.626,2272.2900381088257
2025-02-19 03:15:00+00:00,191.625,191.656,191.588,191.612,1397.8500219583511
2025-02-19 03:30:00+00:00,191.612,191.749,191.612,191.662,1815.3900302648544
2025-02-19 03:45:00+00:00,191.666,191.685,191.579,191.622,1566.3300267457962
2025-02-19 04:00:00+00:00,191.619,191.659,191.522,191.55,1499.9400279521942
2025-02-19 04:15:00+00:00,191.55,191.638,191.518,191.604,1208.4000248908997
2025-02-19 04:30:00+00:00,191.603,191.613,191.487,191.502,1460.4000244140625
2025-02-19 04:45:00+00:00,191.505,191.52,191.419,191.461,1897.590041399002
2025-02-19 05:00:00+00:00,191.462,191.542,191.406,191.537,1779.930038690567
2025-02-19 05:15:00+00:00,191.535,191.572,191.478,191.557,2851.530058979988
2025-02-19 05:30:00+00:00,191.557,191.579,191.451,191.502,3361.080083012581
2025-02-19 05:45:00+00:00,191.501,191.583,191.48,191.575,3767.940057992935
2025-02-19 06:00:00+00:00,191.575,191.581,191.463,191.541,2746.8900636434555
2025-02-19 06:15:00+00:00,191.541,191.581,191.355,191.371,2712.630067586899
2025-02-19 06:30:00+00:00,191.372,191.442,191.332,191.352,2956.4700486660004
2025-02-19 06:45:00+00:00,191.349,191.422,191.287,191.287,2807.7000735998154
2025-02-19 07:00:00+00:00,191.287,191.624,191.227,191.429,3556.260096371174
2025-02-19 07:15:00+00:00,191.427,191.497,191.394,191.474,2661.6000674962997
2025-02-19 07:30:00+00:00,191.477,191.52,191.368,191.469,2713.5300641059875
2025-02-19 07:45:00+00:00,191.467,191.572,191.326,191.364,2155.1400530338287
2025-02-19 08:00:00+00:00,191.361,191.407,191.258,191.392,2804.740067601204
2025-02-19 08:15:00+00:00,191.393,191.572,191.388,191.555,2165.60005569458
2025-02-19 08:30:00+00:00,191.555,191.726,191.494,191.503,2423.980060815811
2025-02-19 08:45:00+00:00,191.503,191.508,191.301,191.359,2595.810043692589
2025-02-19 09:00:00+00:00,191.356,191.47,191.268,191.455,2079.3300465345383
2025-02-19 09:15:00+00:00,191.455,191.505,191.36,191.363,1726.3800420761108
2025-02-19 09:30:00+00:00,191.349,191.364,191.06,191.109,2373.5400688648224
2025-02-19 09:45:00+00:00,191.109,191.172,191.08,191.147,2185.290050268173
2025-02-19 10:00:00+00:00,191.145,191.252,191.132,191.198,2537.440046787262
2025-02-19 10:15:00+00:00,191.201,191.293,191.153,191.197,2010.1500533819199
2025-02-19 10:30:00+00:00,191.198,191.226,191.032,191.054,1640.6400430202484
2025-02-19 10:45:00+00:00,191.055,191.065,190.931,191.055,1473.4800361394882
2025-02-19 11:00:00+00:00,191.058,191.2,191.032,191.178,3601.4700899124146
2025-02-19 11:15:00+00:00,191.178,191.276,191.08,191.081,2181.4500484466553
2025-02-19 11:30:00+00:00,191.082,191.202,191.05,191.17,2148.030051112175
2025-02-19 11:45:00+00:00,191.169,191.173,191.024,191.08,1702.2900418043137
2025-02-19 12:00:00+00:00,191.082,191.087,190.98,190.989,1703.6100482940674
