symbol,setup_time,deadline,side,entry_time,entry,exit_time,exit,result,pnl_points
EURCAD,2025-02-20 00:00:00+00:00,2025-02-20 08:00:00+00:00,sell,2025-02-20 02:15:00+00:00,1.48358,2025-02-20 15:15:00+00:00,1.4845799999999998,SL,-99.99999999998897
EURCAD,2025-02-25 00:00:00+00:00,2025-02-25 08:00:00+00:00,sell,2025-02-25 03:30:00+00:00,1.49225,2025-02-25 06:30:00+00:00,1.49325,SL,-99.99999999998897
EURCAD,2025-02-26 04:00:00+00:00,2025-02-26 12:00:00+00:00,sell,2025-02-26 07:00:00+00:00,1.5031,2025-02-26 08:00:00+00:00,1.5041,SL,-99.99999999998897
EURCAD,2025-02-27 08:00:00+00:00,2025-02-27 16:00:00+00:00,buy,2025-02-27 12:00:00+00:00,1.50241,2025-02-27 13:00:00+00:00,1.50441,TP,200.00000000000017
EURCAD,2025-03-03 04:00:00+00:00,2025-03-03 12:00:00+00:00,sell,2025-03-03 06:30:00+00:00,1.50384,2025-03-03 08:00:00+00:00,1.50184,TP,200.00000000000017
EURCAD,2025-03-04 00:00:00+00:00,2025-03-04 08:00:00+00:00,sell,2025-03-04 02:15:00+00:00,1.51946,2025-03-04 05:00:00+00:00,1.52046,SL,-99.99999999998897
EURCAD,2025-03-10 20:00:00+00:00,2025-03-11 04:00:00+00:00,sell,2025-03-11 02:15:00+00:00,1.56534,2025-03-11 03:15:00+00:00,1.5663399999999998,SL,-99.99999999998897
EURCAD,2025-03-11 16:00:00+00:00,2025-03-12 00:00:00+00:00,sell,2025-03-11 18:15:00+00:00,1.58202,2025-03-11 18:30:00+00:00,1.58002,TP,200.00000000000017
EURCAD,2025-03-14 00:00:00+00:00,2025-03-14 08:00:00+00:00,sell,2025-03-14 04:30:00+00:00,1.56431,2025-03-14 05:45:00+00:00,1.56531,SL,-99.99999999998897
EURCAD,2025-03-20 20:00:00+00:00,2025-03-21 04:00:00+00:00,buy,2025-03-21 01:15:00+00:00,1.55456,2025-03-21 01:45:00+00:00,1.55356,SL,-99.99999999998897
EURCAD,2025-03-26 08:00:00+00:00,2025-03-26 16:00:00+00:00,buy,2025-03-26 11:30:00+00:00,1.5384,2025-03-26 13:15:00+00:00,1.5374,SL,-99.99999999998897
EURCAD,2025-03-27 00:00:00+00:00,2025-03-27 08:00:00+00:00,buy,2025-03-27 03:45:00+00:00,1.5374,2025-03-27 05:45:00+00:00,1.5364000000000002,SL,-99.99999999998897
EURCAD,2025-03-27 16:00:00+00:00,2025-03-28 00:00:00+00:00,sell,2025-03-27 19:45:00+00:00,1.54445,2025-03-28 07:00:00+00:00,1.54545,SL,-99.99999999998897
EURCAD,2025-03-31 08:00:00+00:00,2025-03-31 16:00:00+00:00,sell,2025-03-31 10:30:00+00:00,1.55215,2025-03-31 10:45:00+00:00,1.5531499999999998,SL,-99.99999999998897
EURCAD,2025-04-01 04:00:00+00:00,2025-04-01 12:00:00+00:00,sell,2025-04-01 08:15:00+00:00,1.55519,2025-04-01 09:00:00+00:00,1.55619,SL,-99.99999999998897
EURCAD,2025-04-02 00:00:00+00:00,2025-04-02 08:00:00+00:00,buy,2025-04-02 04:00:00+00:00,1.54386,2025-04-02 06:15:00+00:00,1.5428600000000001,SL,-99.99999999998897
EURCAD,2025-04-08 16:00:00+00:00,2025-04-09 00:00:00+00:00,buy,2025-04-08 20:30:00+00:00,1.5612,2025-04-08 20:45:00+00:00,1.5632,TP,200.00000000000017
EURCAD,2025-04-10 16:00:00+00:00,2025-04-11 00:00:00+00:00,sell,2025-04-10 19:00:00+00:00,1.56532,2025-04-10 19:15:00+00:00,1.56332,TP,200.00000000000017
EURCAD,2025-04-14 12:00:00+00:00,2025-04-14 20:00:00+00:00,sell,2025-04-14 16:30:00+00:00,1.57755,2025-04-14 16:45:00+00:00,1.57555,TP,200.00000000000017
EURCAD,2025-04-15 12:00:00+00:00,2025-04-15 20:00:00+00:00,buy,2025-04-15 14:15:00+00:00,1.57394,2025-04-15 15:00:00+00:00,1.57594,TP,200.00000000000017
EURCAD,2025-04-16 08:00:00+00:00,2025-04-16 16:00:00+00:00,sell,2025-04-16 10:45:00+00:00,1.57968,2025-04-16 11:00:00+00:00,1.5806799999999999,SL,-99.99999999998897
EURCAD,2025-04-18 00:00:00+00:00,2025-04-18 08:00:00+00:00,buy,2025-04-18 03:45:00+00:00,1.57591,2025-04-18 06:45:00+00:00,1.57491,SL,-99.99999999998897
EURCAD,2025-04-21 08:00:00+00:00,2025-04-21 16:00:00+00:00,sell,2025-04-21 12:15:00+00:00,1.59189,2025-04-21 13:15:00+00:00,1.58989,TP,200.00000000000017
EURCAD,2025-04-23 00:00:00+00:00,2025-04-23 08:00:00+00:00,buy,2025-04-23 07:15:00+00:00,1.57473,2025-04-23 07:30:00+00:00,1.57373,SL,-99.99999999998897
EURCAD,2025-04-24 00:00:00+00:00,2025-04-24 08:00:00+00:00,buy,2025-04-24 05:15:00+00:00,1.57257,2025-04-24 05:30:00+00:00,1.5715700000000001,SL,-99.99999999998897
EURCAD,2025-04-24 16:00:00+00:00,2025-04-25 00:00:00+00:00,sell,2025-04-24 23:00:00+00:00,1.57666,2025-04-25 00:00:00+00:00,1.57466,TP,200.00000000000017
EURCAD,2025-04-28 00:00:00+00:00,2025-04-28 08:00:00+00:00,buy,2025-04-28 02:30:00+00:00,1.57561,2025-04-28 05:15:00+00:00,1.57761,TP,200.00000000000017
EURCAD,2025-05-01 04:00:00+00:00,2025-05-01 12:00:00+00:00,buy,2025-05-01 07:30:00+00:00,1.56072,2025-05-01 08:00:00+00:00,1.56272,TP,200.00000000000017
EURCAD,2025-05-06 08:00:00+00:00,2025-05-06 16:00:00+00:00,sell,2025-05-06 11:00:00+00:00,1.5643,2025-05-06 11:15:00+00:00,1.5653,SL,-99.99999999998897
EURCAD,2025-05-07 12:00:00+00:00,2025-05-07 20:00:00+00:00,sell,2025-05-07 14:45:00+00:00,1.5662,2025-05-07 15:15:00+00:00,1.5642,TP,200.00000000000017
EURCAD,2025-05-08 12:00:00+00:00,2025-05-08 20:00:00+00:00,sell,2025-05-08 14:15:00+00:00,1.56729,2025-05-08 14:30:00+00:00,1.56829,SL,-99.99999999998897
EURCAD,2025-05-14 04:00:00+00:00,2025-05-14 12:00:00+00:00,buy,2025-05-14 07:15:00+00:00,1.55851,2025-05-14 07:45:00+00:00,1.56051,TP,200.00000000000017
EURCAD,2025-05-15 08:00:00+00:00,2025-05-15 16:00:00+00:00,sell,2025-05-15 10:45:00+00:00,1.5662,2025-05-15 11:30:00+00:00,1.5642,TP,200.00000000000017
EURCAD,2025-05-19 12:00:00+00:00,2025-05-19 20:00:00+00:00,sell,2025-05-19 17:00:00+00:00,1.56673,2025-05-19 17:45:00+00:00,1.5677299999999998,SL,-99.99999999998897
EURCAD,2025-05-21 04:00:00+00:00,2025-05-21 12:00:00+00:00,sell,2025-05-21 06:45:00+00:00,1.57326,2025-05-21 10:00:00+00:00,1.57426,SL,-99.99999999998897
EURCAD,2025-05-27 04:00:00+00:00,2025-05-27 12:00:00+00:00,sell,2025-05-27 06:45:00+00:00,1.56204,2025-05-27 08:30:00+00:00,1.56304,SL,-99.99999999998897
EURCAD,2025-05-29 16:00:00+00:00,2025-05-30 00:00:00+00:00,sell,2025-05-29 18:45:00+00:00,1.56954,2025-05-29 23:30:00+00:00,1.5705399999999998,SL,-99.99999999998897
EURCAD,2025-06-01 20:00:00+00:00,2025-06-02 04:00:00+00:00,buy,2025-06-01 23:00:00+00:00,1.55876,2025-06-02 05:45:00+00:00,1.56076,TP,200.00000000000017
EURCAD,2025-06-03 00:00:00+00:00,2025-06-03 08:00:00+00:00,sell,2025-06-03 03:15:00+00:00,1.56824,2025-06-03 06:15:00+00:00,1.56924,SL,-99.99999999998897
EURCAD,2025-06-03 20:00:00+00:00,2025-06-04 04:00:00+00:00,buy,2025-06-04 01:15:00+00:00,1.56122,2025-06-04 02:15:00+00:00,1.5602200000000002,SL,-99.99999999998897
EURCAD,2025-06-10 00:00:00+00:00,2025-06-10 08:00:00+00:00,sell,2025-06-10 03:45:00+00:00,1.56219,2025-06-10 05:15:00+00:00,1.5631899999999999,SL,-99.99999999998897
EURCAD,2025-06-11 16:00:00+00:00,2025-06-12 00:00:00+00:00,sell,2025-06-11 18:30:00+00:00,1.56918,2025-06-11 20:30:00+00:00,1.57018,SL,-99.99999999998897
EURCAD,2025-06-12 12:00:00+00:00,2025-06-12 20:00:00+00:00,sell,2025-06-12 16:00:00+00:00,1.57502,2025-06-12 20:45:00+00:00,1.57602,SL,-99.99999999998897
EURCAD,2025-06-16 08:00:00+00:00,2025-06-16 16:00:00+00:00,sell,2025-06-16 10:00:00+00:00,1.57103,2025-06-16 13:00:00+00:00,1.5720299999999998,SL,-99.99999999998897
EURCAD,2025-06-17 20:00:00+00:00,2025-06-18 04:00:00+00:00,buy,2025-06-18 00:15:00+00:00,1.57082,2025-06-18 07:00:00+00:00,1.57282,TP,200.00000000000017
EURCAD,2025-06-20 04:00:00+00:00,2025-06-20 12:00:00+00:00,sell,2025-06-20 06:00:00+00:00,1.57809,2025-06-20 10:00:00+00:00,1.5790899999999999,SL,-99.99999999998897
EURCAD,2025-06-24 00:00:00+00:00,2025-06-24 08:00:00+00:00,sell,2025-06-24 04:45:00+00:00,1.59204,2025-06-24 05:45:00+00:00,1.5930399999999998,SL,-99.99999999998897
EURCAD,2025-06-26 08:00:00+00:00,2025-06-26 16:00:00+00:00,sell,2025-06-26 10:30:00+00:00,1.6032,2025-06-26 11:15:00+00:00,1.6012,TP,200.00000000000017
EURCAD,2025-06-27 04:00:00+00:00,2025-06-27 12:00:00+00:00,buy,2025-06-27 06:15:00+00:00,1.59575,2025-06-27 07:00:00+00:00,1.59775,TP,200.00000000000017
EURCAD,2025-07-02 00:00:00+00:00,2025-07-02 08:00:00+00:00,sell,2025-07-02 03:15:00+00:00,1.60984,2025-07-02 06:45:00+00:00,1.60784,TP,200.00000000000017
EURCAD,2025-07-03 04:00:00+00:00,2025-07-03 12:00:00+00:00,buy,2025-07-03 07:15:00+00:00,1.60472,2025-07-03 07:45:00+00:00,1.60372,SL,-99.99999999998897
EURCAD,2025-07-04 08:00:00+00:00,2025-07-04 16:00:00+00:00,sell,2025-07-04 11:30:00+00:00,1.60018,2025-07-04 13:15:00+00:00,1.6011799999999998,SL,-99.99999999998897
EURCAD,2025-07-07 08:00:00+00:00,2025-07-07 16:00:00+00:00,sell,2025-07-07 10:00:00+00:00,1.60353,2025-07-07 11:45:00+00:00,1.60153,TP,200.00000000000017
EURCAD,2025-07-10 00:00:00+00:00,2025-07-10 08:00:00+00:00,sell,2025-07-10 06:00:00+00:00,1.60483,2025-07-10 07:30:00+00:00,1.60283,TP,200.00000000000017
EURCAD,2025-07-11 00:00:00+00:00,2025-07-11 08:00:00+00:00,buy,2025-07-11 02:15:00+00:00,1.59928,2025-07-11 07:15:00+00:00,1.60128,TP,200.00000000000017
EURCAD,2025-07-15 08:00:00+00:00,2025-07-15 16:00:00+00:00,sell,2025-07-15 10:00:00+00:00,1.59891,2025-07-15 12:15:00+00:00,1.59691,TP,200.00000000000017
EURCAD,2025-07-16 08:00:00+00:00,2025-07-16 16:00:00+00:00,sell,2025-07-16 11:15:00+00:00,1.59353,2025-07-16 12:15:00+00:00,1.59153,TP,200.00000000000017
EURCAD,2025-07-20 20:00:00+00:00,2025-07-21 04:00:00+00:00,buy,2025-07-21 00:00:00+00:00,1.59658,2025-07-21 00:30:00+00:00,1.5955800000000002,SL,-99.99999999998897
EURCAD,2025-07-21 16:00:00+00:00,2025-07-22 00:00:00+00:00,sell,2025-07-21 19:15:00+00:00,1.59973,2025-07-22 06:45:00+00:00,1.60073,SL,-99.99999999998897
EURCAD,2025-07-23 12:00:00+00:00,2025-07-23 20:00:00+00:00,buy,2025-07-23 15:45:00+00:00,1.59843,2025-07-23 16:15:00+00:00,1.60043,TP,200.00000000000017
EURCAD,2025-07-24 04:00:00+00:00,2025-07-24 12:00:00+00:00,sell,2025-07-24 07:30:00+00:00,1.60046,2025-07-24 11:30:00+00:00,1.59846,TP,200.00000000000017
EURCAD,2025-07-25 04:00:00+00:00,2025-07-25 12:00:00+00:00,buy,2025-07-25 12:00:00+00:00,1.60337,2025-07-25 12:45:00+00:00,1.60237,SL,-99.99999999998897
EURCAD,2025-07-28 20:00:00+00:00,2025-07-29 04:00:00+00:00,buy,2025-07-28 22:00:00+00:00,1.59187,2025-07-29 04:00:00+00:00,1.59087,SL,-99.99999999998897
EURCAD,2025-07-29 12:00:00+00:00,2025-07-29 20:00:00+00:00,buy,2025-07-29 14:45:00+00:00,1.58827,2025-07-29 16:15:00+00:00,1.59027,TP,200.00000000000017
EURCAD,2025-07-31 04:00:00+00:00,2025-07-31 12:00:00+00:00,buy,2025-07-31 07:45:00+00:00,1.58343,2025-07-31 10:30:00+00:00,1.58243,SL,-99.99999999998897
EURCAD,2025-08-04 16:00:00+00:00,2025-08-05 00:00:00+00:00,buy,2025-08-04 19:15:00+00:00,1.59416,2025-08-04 19:45:00+00:00,1.5931600000000001,SL,-99.99999999998897
EURCAD,2025-08-07 00:00:00+00:00,2025-08-07 08:00:00+00:00,sell,2025-08-07 02:15:00+00:00,1.60124,2025-08-07 04:00:00+00:00,1.6022399999999999,SL,-99.99999999998897
EURCAD,2025-08-08 00:00:00+00:00,2025-08-08 08:00:00+00:00,sell,2025-08-08 05:00:00+00:00,1.6016,2025-08-08 08:30:00+00:00,1.5996,TP,200.00000000000017
EURCAD,2025-08-11 20:00:00+00:00,2025-08-12 04:00:00+00:00,buy,2025-08-11 23:45:00+00:00,1.6,2025-08-12 08:15:00+00:00,1.602,TP,200.00000000000017
EURCAD,2025-08-12 20:00:00+00:00,2025-08-13 04:00:00+00:00,sell,2025-08-12 22:45:00+00:00,1.60751,2025-08-13 00:30:00+00:00,1.6085099999999999,SL,-99.99999999998897
EURCAD,2025-08-13 16:00:00+00:00,2025-08-14 00:00:00+00:00,sell,2025-08-13 20:45:00+00:00,1.61011,2025-08-14 07:15:00+00:00,1.60811,TP,200.00000000000017
EURCAD,2025-08-18 12:00:00+00:00,2025-08-18 20:00:00+00:00,buy,2025-08-18 15:15:00+00:00,1.6133,2025-08-18 15:45:00+00:00,1.6123,SL,-99.99999999998897
EURCAD,2025-08-19 04:00:00+00:00,2025-08-19 12:00:00+00:00,buy,2025-08-19 06:30:00+00:00,1.61019,2025-08-19 07:30:00+00:00,1.61219,TP,200.00000000000017
EURCAD,2025-08-20 04:00:00+00:00,2025-08-20 12:00:00+00:00,buy,2025-08-20 06:30:00+00:00,1.61375,2025-08-20 08:00:00+00:00,1.61575,TP,200.00000000000017
EURCAD,2025-08-25 20:00:00+00:00,2025-08-26 04:00:00+00:00,buy,2025-08-26 00:00:00+00:00,1.61294,2025-08-26 01:00:00+00:00,1.6119400000000002,SL,-99.99999999998897
EURCAD,2025-08-27 12:00:00+00:00,2025-08-27 20:00:00+00:00,buy,2025-08-27 15:45:00+00:00,1.60513,2025-08-27 17:45:00+00:00,1.60413,SL,-99.99999999998897
EURCAD,2025-09-01 08:00:00+00:00,2025-09-01 16:00:00+00:00,sell,2025-09-01 11:45:00+00:00,1.60964,2025-09-01 22:00:00+00:00,1.6106399999999998,SL,-99.99999999998897
EURCAD,2025-09-03 16:00:00+00:00,2025-09-04 00:00:00+00:00,sell,2025-09-03 21:45:00+00:00,1.60726,2025-09-03 22:00:00+00:00,1.6082599999999998,SL,-99.99999999998897
EURCAD,2025-09-09 16:00:00+00:00,2025-09-10 00:00:00+00:00,buy,2025-09-09 19:30:00+00:00,1.62156,2025-09-09 20:45:00+00:00,1.62056,SL,-99.99999999998897
EURCAD,2025-09-15 12:00:00+00:00,2025-09-15 20:00:00+00:00,sell,2025-09-15 14:00:00+00:00,1.62605,2025-09-15 14:45:00+00:00,1.62405,TP,200.00000000000017
EURCAD,2025-09-17 00:00:00+00:00,2025-09-17 08:00:00+00:00,sell,2025-09-17 02:15:00+00:00,1.62954,2025-09-17 03:30:00+00:00,1.6305399999999999,SL,-99.99999999998897
EURCAD,2025-09-18 04:00:00+00:00,2025-09-18 12:00:00+00:00,buy,2025-09-18 06:15:00+00:00,1.62602,2025-09-18 07:00:00+00:00,1.62802,TP,200.00000000000017
EURCAD,2025-09-23 04:00:00+00:00,2025-09-23 12:00:00+00:00,sell,2025-09-23 09:30:00+00:00,1.63209,2025-09-23 12:15:00+00:00,1.63009,TP,200.00000000000017
EURCAD,2025-09-24 12:00:00+00:00,2025-09-24 20:00:00+00:00,buy,2025-09-24 14:00:00+00:00,1.63027,2025-09-25 06:15:00+00:00,1.63227,TP,200.00000000000017
EURCAD,2025-09-26 08:00:00+00:00,2025-09-26 16:00:00+00:00,sell,2025-09-26 10:15:00+00:00,1.6289,2025-09-26 12:30:00+00:00,1.6269,TP,200.00000000000017
EURCAD,2025-09-29 04:00:00+00:00,2025-09-29 12:00:00+00:00,sell,2025-09-29 06:00:00+00:00,1.63229,2025-09-29 08:15:00+00:00,1.63029,TP,200.00000000000017
EURCAD,2025-10-01 08:00:00+00:00,2025-10-01 16:00:00+00:00,sell,2025-10-01 12:00:00+00:00,1.6336,2025-10-01 12:15:00+00:00,1.6345999999999998,SL,-99.99999999998897
EURCAD,2025-10-02 12:00:00+00:00,2025-10-02 20:00:00+00:00,sell,2025-10-02 15:00:00+00:00,1.63474,2025-10-02 16:45:00+00:00,1.63574,SL,-99.99999999998897
EURCAD,2025-10-06 20:00:00+00:00,2025-10-07 04:00:00+00:00,sell,2025-10-06 23:45:00+00:00,1.63277,2025-10-07 05:15:00+00:00,1.63077,TP,200.00000000000017
