time_utc,open,high,low,close,volume
2025-02-20 00:00:00+00:00,1.25829,1.25947,1.258,1.2592,23619.7796407789
2025-02-20 04:00:00+00:00,1.2592,1.2602,1.25886,1.25949,21367.869740083814
2025-02-20 08:00:00+00:00,1.25949,1.26194,1.25947,1.26086,19917.389687880874
2025-02-20 12:00:00+00:00,1.26087,1.26432,1.25969,1.26402,28676.089495651424
2025-02-20 16:00:00+00:00,1.264,1.26704,1.26315,1.26695,20229.879678212106
2025-02-20 20:00:00+00:00,1.26692,1.26738,1.26587,1.26687,7448.729900382459
2025-02-21 00:00:00+00:00,1.26691,1.26741,1.26535,1.26696,21790.419689834118
2025-02-21 04:00:00+00:00,1.26698,1.26784,1.26564,1.26692,21900.44969637692
2025-02-21 08:00:00+00:00,1.2669,1.26706,1.26419,1.26447,15585.269697926939
2025-02-21 12:00:00+00:00,1.2645,1.26671,1.26297,1.26379,30012.149545371532
2025-02-21 16:00:00+00:00,1.26379,1.26494,1.26246,1.26311,25443.389615558088
2025-02-21 20:00:00+00:00,1.26309,1.26362,1.26265,1.26274,5928.359912343323
2025-02-23 20:00:00+00:00,1.2626,1.26576,1.2626,1.26484,2493.1199628561735
2025-02-24 00:00:00+00:00,1.26483,1.26902,1.26437,1.26807,30928.079554766417
2025-02-24 04:00:00+00:00,1.26807,1.2682,1.26379,1.2644,21140.969715334475
2025-02-24 08:00:00+00:00,1.26442,1.26573,1.26254,1.26394,23538.919603303075
2025-02-24 12:00:00+00:00,1.26393,1.26503,1.26117,1.262,28004.1595980525
2025-02-24 16:00:00+00:00,1.262,1.26505,1.26173,1.26323,21839.689682535827
2025-02-24 20:00:00+00:00,1.26322,1.26365,1.26152,1.26165,12525.869782954454
2025-02-25 00:00:00+00:00,1.26166,1.26359,1.26164,1.2632,22649.989715330303
2025-02-25 04:00:00+00:00,1.2632,1.26387,1.26107,1.26124,18206.16970397532
2025-02-25 08:00:00+00:00,1.26125,1.26533,1.26054,1.26533,22766.79960358143
2025-02-25 12:00:00+00:00,1.26529,1.26776,1.26471,1.26539,30534.379532061517
2025-02-25 16:00:00+00:00,1.26539,1.26746,1.26402,1.26692,28597.80960407108
