symbol,pattern_type,setup_time,level,breakout_time,deadline,side,entry_time,entry,exit_time,exit,result,retests_seen,entry_mode_assumption,pnl_points
AUDCAD,peak,2025-09-08 08:00:00+00:00,0.91006,2025-09-08 13:30:00+00:00,2025-09-08 16:00:00+00:00,buy,2025-09-08 14:00:00+00:00,0.91019,2025-09-08 21:00:00+00:00,0.90919,SL,1,close_of_retest_candle,-100.00000000000009
AUDCAD,peak,2026-01-05 00:00:00+00:00,0.91957,2026-01-05 07:45:00+00:00,2026-01-05 08:00:00+00:00,buy,2026-01-05 08:00:00+00:00,0.91963,2026-01-05 14:00:00+00:00,0.92163,TP,1,close_of_retest_candle,200.00000000000017
