symbol,pattern_type,setup_time,level,breakout_time,deadline,side,entry_time,entry,exit_time,exit,result,retests_seen,entry_mode_assumption,pnl_points
CADJPY,peak,2025-03-26 08:00:00+00:00,105.647,2025-03-26 15:00:00+00:00,2025-03-26 16:00:00+00:00,buy,2025-03-26 15:45:00+00:00,105.696,2025-03-26 16:00:00+00:00,105.596,SL,1,close_of_retest_candle,-99.99999999999432
CADJPY,dip,2025-05-29 16:00:00+00:00,104.311,2025-05-29 22:15:00+00:00,2025-05-30 00:00:00+00:00,sell,2025-05-29 22:30:00+00:00,104.287,2025-05-30 00:00:00+00:00,104.087,TP,1,close_of_retest_candle,200.00000000000284
CADJPY,peak,2025-07-02 12:00:00+00:00,105.688,2025-07-02 19:45:00+00:00,2025-07-02 20:00:00+00:00,buy,2025-07-02 20:00:00+00:00,105.715,2025-07-02 21:00:00+00:00,105.61500000000001,SL,1,close_of_retest_candle,-99.99999999999432
CADJPY,peak,2025-07-25 04:00:00+00:00,108.026,2025-07-25 08:30:00+00:00,2025-07-25 12:00:00+00:00,buy,2025-07-25 08:45:00+00:00,108.038,2025-07-25 12:15:00+00:00,107.938,SL,1,close_of_retest_candle,-99.99999999999432
CADJPY,dip,2025-09-16 08:00:00+00:00,106.57,2025-09-16 15:00:00+00:00,2025-09-16 16:00:00+00:00,sell,2025-09-16 15:15:00+00:00,106.559,2025-09-17 10:00:00+00:00,106.359,TP,1,close_of_retest_candle,200.00000000000284
CADJPY,peak,2025-11-27 20:00:00+00:00,111.475,2025-11-28 00:45:00+00:00,2025-11-28 04:00:00+00:00,buy,2025-11-28 01:00:00+00:00,111.479,2025-11-28 02:30:00+00:00,111.379,SL,1,close_of_retest_candle,-99.99999999999432
CADJPY,dip,2026-02-10 20:00:00+00:00,113.759,2026-02-11 00:30:00+00:00,2026-02-11 04:00:00+00:00,sell,2026-02-11 00:45:00+00:00,113.712,2026-02-11 04:15:00+00:00,113.512,TP,1,close_of_retest_candle,200.00000000000284
