leg_id,leg_type,start_time,start_price,end_time,end_price,bars_between,price_move
1,bearish,2025-05-01 08:00:00+00:00,1.13409,2025-05-01 12:00:00+00:00,1.12657,1,0.007519999999999971
2,bullish,2025-05-01 12:00:00+00:00,1.12657,2025-05-02 12:00:00+00:00,1.13808,6,0.01150999999999991
3,bearish,2025-05-02 12:00:00+00:00,1.13808,2025-05-12 16:00:00+00:00,1.10651,39,0.031569999999999876
4,bullish,2025-05-12 16:00:00+00:00,1.10651,2025-05-26 00:00:00+00:00,1.14185,58,0.03533999999999993
5,bearish,2025-05-26 00:00:00+00:00,1.14185,2025-05-28 20:00:00+00:00,1.12103,17,0.02082000000000006
6,bullish,2025-05-28 20:00:00+00:00,1.12103,2025-05-30 00:00:00+00:00,1.13897,7,0.017940000000000067
