time_utc,open,high,low,close,volume
2025-02-19 16:00:00+00:00,1.98253,1.98285,1.98132,1.9821,11278.490037113428
2025-02-19 20:00:00+00:00,1.9821,1.98467,1.98001,1.98427,9980.470023870468
2025-02-20 00:00:00+00:00,1.98429,1.98789,1.97955,1.98014,27386.8801074028
2025-02-20 04:00:00+00:00,1.98016,1.98047,1.97732,1.97864,24348.26025044918
2025-02-20 08:00:00+00:00,1.97861,1.97921,1.97645,1.97909,28961.16026520729
2025-02-20 12:00:00+00:00,1.97913,1.97952,1.97442,1.97654,48771.6404633522
2025-02-20 16:00:00+00:00,1.97652,1.97865,1.97596,1.97861,33565.8102684021
2025-02-20 20:00:00+00:00,1.97861,1.98048,1.97724,1.97861,11348.850140042603
2025-02-21 00:00:00+00:00,1.97861,1.98001,1.97737,1.97914,22679.33009970188
2025-02-21 04:00:00+00:00,1.9791,1.98409,1.97844,1.98247,21463.440140128136
2025-02-21 08:00:00+00:00,1.98246,1.98286,1.97887,1.9795,25962.670137755573
2025-02-21 12:00:00+00:00,1.97955,1.9834,1.97843,1.9824,35230.67022847384
2025-02-21 16:00:00+00:00,1.9824,1.98811,1.98218,1.98779,29240.680100917816
2025-02-21 20:00:00+00:00,1.98776,1.98783,1.98618,1.98691,8046.920058630407
2025-02-23 20:00:00+00:00,1.98425,1.98619,1.98214,1.98586,8298.0000846982
2025-02-24 00:00:00+00:00,1.98587,1.99079,1.9845,1.98638,28056.810071349144
2025-02-24 04:00:00+00:00,1.98638,1.98791,1.98416,1.98443,20663.100076794624
2025-02-24 08:00:00+00:00,1.98445,1.98684,1.98323,1.98508,26998.74007666111
2025-02-24 12:00:00+00:00,1.98516,1.98852,1.98339,1.98599,33337.94010055065
2025-02-24 16:00:00+00:00,1.98596,1.98804,1.98566,1.98703,22721.64005088806
2025-02-24 20:00:00+00:00,1.98702,1.99088,1.98638,1.99034,12303.670070849359
2025-02-25 00:00:00+00:00,1.99038,1.99102,1.98746,1.98852,16362.420058131218
2025-02-25 04:00:00+00:00,1.98851,1.99038,1.98792,1.99009,16177.130098342896
2025-02-25 08:00:00+00:00,1.99013,1.9958,1.98943,1.99407,25674.030101776123
2025-02-25 12:00:00+00:00,1.99399,2.00257,1.9937,1.99781,42589.78034090996
2025-02-25 16:00:00+00:00,1.99783,1.99931,1.99663,1.99744,29911.2701523304
2025-02-25 20:00:00+00:00,1.99743,1.99766,1.99424,1.9949,12526.690141610801
2025-02-26 00:00:00+00:00,1.9949,2.00082,1.99474,1.99923,20019.750064611435
2025-02-26 04:00:00+00:00,1.9992,1.99954,1.99636,1.9989,19260.93008708954
2025-02-26 08:00:00+00:00,1.99887,2.00321,1.99758,2.00315,24538.92006123066
2025-02-26 12:00:00+00:00,2.00321,2.0103,2.00321,2.00974,39074.09018886089
2025-02-26 16:00:00+00:00,2.00968,2.01099,2.0064,2.01046,47394.09016197175
2025-02-26 20:00:00+00:00,2.01043,2.01222,2.00683,2.00972,14161.910063885152
2025-02-27 00:00:00+00:00,2.00963,2.01144,2.00691,2.01108,23406.210148096085
2025-02-27 04:00:00+00:00,2.01108,2.01291,2.00941,2.01121,21035.660143136978
2025-02-27 08:00:00+00:00,2.01124,2.01336,2.01048,2.01156,25767.560106635094
2025-02-27 12:00:00+00:00,2.01151,2.02053,2.01076,2.01845,60852.51053419709
2025-02-27 16:00:00+00:00,2.01845,2.0201,2.01742,2.01942,31377.010200738907
2025-02-27 20:00:00+00:00,2.01942,2.0221,2.01917,2.02117,12601.10014104098
2025-02-28 00:00:00+00:00,2.02116,2.02468,2.02045,2.02409,14883.65015745163
2025-02-28 04:00:00+00:00,2.02574,2.02661,2.02378,2.02594,23129.65027844906
2025-02-28 08:00:00+00:00,2.02595,2.02765,2.02459,2.02531,31087.12030148506
2025-02-28 12:00:00+00:00,2.02531,2.03081,2.02407,2.02472,42706.680354475975
2025-02-28 16:00:00+00:00,2.02474,2.02905,2.02466,2.02816,45847.75044935942
2025-02-28 20:00:00+00:00,2.02822,2.02824,2.02552,2.02599,10545.30015873909
2025-03-02 20:00:00+00:00,2.0231,2.02756,2.02189,2.02577,7526.530074954033
2025-03-03 00:00:00+00:00,2.02588,2.02844,2.02386,2.02656,25973.93013691902
2025-03-03 04:00:00+00:00,2.02656,2.02905,2.0248,2.0266,19557.98008275032
2025-03-03 08:00:00+00:00,2.02656,2.03472,2.02411,2.03442,27236.070118904114
2025-03-03 12:00:00+00:00,2.0344,2.03767,2.03128,2.0346,48291.670236334205
2025-03-03 16:00:00+00:00,2.03457,2.03954,2.03359,2.03947,36633.48013487458
2025-03-03 20:00:00+00:00,2.03939,2.04431,2.03748,2.04326,23590.27007303387
2025-03-04 00:00:00+00:00,2.04328,2.04706,2.04204,2.04609,32173.28019118309
2025-03-04 04:00:00+00:00,2.04612,2.05059,2.04414,2.04679,30898.920183047652
2025-03-04 08:00:00+00:00,2.04685,2.05012,2.04186,2.04261,38208.890129327774
2025-03-04 12:00:00+00:00,2.04262,2.0498,2.04109,2.04862,57566.62024599314
2025-03-04 16:00:00+00:00,2.04863,2.0514,2.0468,2.04706,54206.72017866373
2025-03-04 20:00:00+00:00,2.04712,2.04716,2.03751,2.04118,26700.2101861313
2025-03-05 00:00:00+00:00,2.04115,2.04811,2.04074,2.04553,40370.75056426972
2025-03-05 04:00:00+00:00,2.04554,2.04713,2.03962,2.04378,30321.220271110535
2025-03-05 08:00:00+00:00,2.04373,2.04796,2.04078,2.042,43003.58039903641
2025-03-05 12:00:00+00:00,2.04198,2.04256,2.03517,2.04032,72278.01084242761
2025-03-05 16:00:00+00:00,2.04035,2.04155,2.03376,2.03433,57883.150854319334
2025-03-05 20:00:00+00:00,2.03434,2.03592,2.03275,2.03385,15228.600109495223
2025-03-06 00:00:00+00:00,2.03382,2.03693,2.03027,2.03269,27520.84031510353
2025-03-06 04:00:00+00:00,2.03264,2.03855,2.03219,2.03833,26599.490247011185
2025-03-06 08:00:00+00:00,2.03833,2.03847,2.03193,2.03292,47763.24031293392
2025-03-06 12:00:00+00:00,2.03295,2.03662,2.02872,2.02954,67122.93062925339
2025-03-06 16:00:00+00:00,2.02956,2.03552,2.02825,2.03499,50437.62039375305
2025-03-06 20:00:00+00:00,2.03494,2.03517,2.03167,2.03451,16740.14010887593
2025-03-07 00:00:00+00:00,2.0345,2.045,2.03335,2.04454,23898.000116705894
2025-03-07 04:00:00+00:00,2.04451,2.04648,2.04268,2.04511,22930.750071048737
2025-03-07 08:00:00+00:00,2.04505,2.05243,2.04414,2.05199,30875.100134134293
2025-03-07 12:00:00+00:00,2.05195,2.05404,2.04576,2.04696,69561.0605577305
2025-03-07 16:00:00+00:00,2.04699,2.05222,2.04654,2.04786,56179.17009115219
2025-03-07 20:00:00+00:00,2.04788,2.04877,2.04739,2.04834,13021.200046524405
2025-03-09 20:00:00+00:00,2.04635,2.05342,2.04375,2.05142,12704.790185779333
2025-03-10 00:00:00+00:00,2.05139,2.0526,2.04522,2.04752,24093.920102715492
2025-03-10 04:00:00+00:00,2.04752,2.04763,2.03873,2.03947,21125.11024916172
2025-03-10 08:00:00+00:00,2.03948,2.04431,2.03849,2.04301,44709.020466804504
2025-03-10 12:00:00+00:00,2.04301,2.04788,2.04275,2.04601,54010.900348976254
2025-03-10 16:00:00+00:00,2.04602,2.05293,2.04517,2.04955,40276.77044340968
2025-03-10 20:00:00+00:00,2.04956,2.05292,2.0486,2.04994,12768.910122729838
2025-03-11 00:00:00+00:00,2.04982,2.05707,2.04967,2.05424,33541.89044880867
2025-03-11 04:00:00+00:00,2.05423,2.05692,2.05322,2.05374,30981.05042207241
2025-03-11 08:00:00+00:00,2.05373,2.05865,2.05347,2.0546,39886.30033290386
2025-03-11 12:00:00+00:00,2.05453,2.06273,2.05295,2.05979,67752.1209101677
2025-03-11 16:00:00+00:00,2.05982,2.06103,2.05362,2.05621,54810.450286984444
2025-03-11 20:00:00+00:00,2.05623,2.05715,2.05387,2.05579,9939.8400323987
2025-03-12 00:00:00+00:00,2.05583,2.0568,2.05481,2.05621,19954.450073361397
2025-03-12 04:00:00+00:00,2.0562,2.05781,2.05392,2.05587,21760.120072603226
2025-03-12 08:00:00+00:00,2.05585,2.05977,2.05343,2.05878,34268.23017477989
2025-03-12 12:00:00+00:00,2.05876,2.06257,2.05394,2.05647,61023.86034786701
2025-03-12 16:00:00+00:00,2.05644,2.05693,2.0522,2.05267,32121.780284643173
2025-03-12 20:00:00+00:00,2.05264,2.05289,2.04796,2.04833,7819.910065017641
2025-03-13 00:00:00+00:00,2.04833,2.0519,2.04691,2.05189,19590.840329051018
2025-03-13 04:00:00+00:00,2.0519,2.05805,2.05127,2.05739,23570.620220303535
2025-03-13 08:00:00+00:00,2.05742,2.06096,2.05592,2.05679,33491.49043190479
2025-03-13 12:00:00+00:00,2.05682,2.06214,2.05527,2.05841,55215.81084537506
2025-03-13 16:00:00+00:00,2.05835,2.06177,2.05689,2.0599,33822.39071905613
2025-03-13 20:00:00+00:00,2.05986,2.06183,2.05861,2.06101,9068.550086177886
2025-03-14 00:00:00+00:00,2.06102,2.06221,2.05666,2.05702,22605.630416750908
2025-03-14 04:00:00+00:00,2.05704,2.05794,2.04861,2.05019,23205.20041567087
2025-03-14 08:00:00+00:00,2.05018,2.05339,2.04908,2.05166,36121.63056695461
2025-03-14 12:00:00+00:00,2.05164,2.05203,2.04251,2.04424,48462.330548882484
2025-03-14 16:00:00+00:00,2.0442,2.04539,2.04353,2.04451,23411.190319299698
2025-03-14 20:00:00+00:00,2.0445,2.04499,2.04276,2.04465,2727.6300263404846
2025-03-16 20:00:00+00:00,2.04248,2.04406,2.04071,2.04347,7508.940081477165
2025-03-17 00:00:00+00:00,2.04347,2.04472,2.04141,2.04384,16117.240333914757
2025-03-17 04:00:00+00:00,2.04385,2.04555,2.04045,2.04086,19180.060299515724
2025-03-17 08:00:00+00:00,2.04087,2.04359,2.03957,2.04228,26577.790363669395
2025-03-17 12:00:00+00:00,2.04235,2.0441,2.03643,2.0372,38215.74058616161
