symbol,setup_time,deadline,side,entry_time,entry,exit_time,exit,result,pnl_points
GBPUSD,2025-02-21 08:00:00+00:00,2025-02-21 16:00:00+00:00,sell,2025-02-21 10:30:00+00:00,1.26484,2025-02-21 14:45:00+00:00,1.2658399999999999,SL,-99.99999999998897
GBPUSD,2025-02-27 04:00:00+00:00,2025-02-27 12:00:00+00:00,buy,2025-02-27 09:30:00+00:00,1.26732,2025-02-27 13:30:00+00:00,1.2663200000000001,SL,-99.99999999998897
GBPUSD,2025-02-28 04:00:00+00:00,2025-02-28 12:00:00+00:00,buy,2025-02-28 10:30:00+00:00,1.26028,2025-02-28 10:45:00+00:00,1.2592800000000002,SL,-99.99999999998897
GBPUSD,2025-03-05 20:00:00+00:00,2025-03-06 04:00:00+00:00,sell,2025-03-06 00:45:00+00:00,1.2892,2025-03-06 01:30:00+00:00,1.2901999999999998,SL,-99.99999999998897
GBPUSD,2025-03-11 00:00:00+00:00,2025-03-11 08:00:00+00:00,buy,2025-03-11 02:45:00+00:00,1.28889,2025-03-11 05:15:00+00:00,1.2878900000000002,SL,-99.99999999998897
GBPUSD,2025-03-11 20:00:00+00:00,2025-03-12 04:00:00+00:00,sell,2025-03-11 22:15:00+00:00,1.29459,2025-03-12 03:45:00+00:00,1.29259,TP,200.00000000000017
GBPUSD,2025-03-12 20:00:00+00:00,2025-03-13 04:00:00+00:00,sell,2025-03-12 23:00:00+00:00,1.29632,2025-03-13 02:15:00+00:00,1.2973199999999998,SL,-99.99999999998897
GBPUSD,2025-03-13 12:00:00+00:00,2025-03-13 20:00:00+00:00,buy,2025-03-13 16:30:00+00:00,1.29551,2025-03-13 16:45:00+00:00,1.29451,SL,-99.99999999998897
GBPUSD,2025-03-17 20:00:00+00:00,2025-03-18 04:00:00+00:00,sell,2025-03-17 22:45:00+00:00,1.29869,2025-03-18 08:00:00+00:00,1.2996899999999998,SL,-99.99999999998897
GBPUSD,2025-03-19 08:00:00+00:00,2025-03-19 16:00:00+00:00,buy,2025-03-19 11:15:00+00:00,1.29679,2025-03-19 13:15:00+00:00,1.2957900000000002,SL,-99.99999999998897
GBPUSD,2025-03-20 12:00:00+00:00,2025-03-20 20:00:00+00:00,buy,2025-03-20 15:45:00+00:00,1.29728,2025-03-20 16:30:00+00:00,1.29628,SL,-99.99999999998897
GBPUSD,2025-03-21 08:00:00+00:00,2025-03-21 16:00:00+00:00,buy,2025-03-21 10:00:00+00:00,1.29438,2025-03-21 10:30:00+00:00,1.2933800000000002,SL,-99.99999999998897
GBPUSD,2025-03-25 04:00:00+00:00,2025-03-25 12:00:00+00:00,sell,2025-03-25 07:15:00+00:00,1.29098,2025-03-25 09:00:00+00:00,1.29198,SL,-99.99999999998897
GBPUSD,2025-03-26 16:00:00+00:00,2025-03-27 00:00:00+00:00,buy,2025-03-26 19:30:00+00:00,1.28845,2025-03-26 21:15:00+00:00,1.2874500000000002,SL,-99.99999999998897
GBPUSD,2025-03-27 16:00:00+00:00,2025-03-28 00:00:00+00:00,sell,2025-03-27 19:45:00+00:00,1.29489,2025-03-28 07:15:00+00:00,1.29589,SL,-99.99999999998897
GBPUSD,2025-04-03 12:00:00+00:00,2025-04-03 20:00:00+00:00,sell,2025-04-03 15:00:00+00:00,1.31412,2025-04-03 15:15:00+00:00,1.31212,TP,200.00000000000017
GBPUSD,2025-04-07 20:00:00+00:00,2025-04-08 04:00:00+00:00,buy,2025-04-07 22:00:00+00:00,1.27293,2025-04-08 00:15:00+00:00,1.27493,TP,200.00000000000017
GBPUSD,2025-04-09 04:00:00+00:00,2025-04-09 12:00:00+00:00,sell,2025-04-09 06:00:00+00:00,1.28262,2025-04-09 06:15:00+00:00,1.28362,SL,-99.99999999998897
GBPUSD,2025-04-14 12:00:00+00:00,2025-04-14 20:00:00+00:00,sell,2025-04-14 15:45:00+00:00,1.31733,2025-04-14 16:30:00+00:00,1.3183299999999998,SL,-99.99999999998897
GBPUSD,2025-04-15 12:00:00+00:00,2025-04-15 20:00:00+00:00,sell,2025-04-15 14:00:00+00:00,1.32116,2025-04-15 14:15:00+00:00,1.3221599999999998,SL,-99.99999999998897
GBPUSD,2025-04-16 08:00:00+00:00,2025-04-16 16:00:00+00:00,sell,2025-04-16 10:15:00+00:00,1.32693,2025-04-16 14:00:00+00:00,1.32493,TP,200.00000000000017
GBPUSD,2025-04-17 04:00:00+00:00,2025-04-17 12:00:00+00:00,buy,2025-04-17 06:15:00+00:00,1.3215,2025-04-17 07:00:00+00:00,1.3235,TP,200.00000000000017
GBPUSD,2025-04-18 04:00:00+00:00,2025-04-18 12:00:00+00:00,sell,2025-04-18 07:30:00+00:00,1.32688,2025-04-18 11:00:00+00:00,1.32788,SL,-99.99999999998897
GBPUSD,2025-04-21 08:00:00+00:00,2025-04-21 16:00:00+00:00,sell,2025-04-21 12:15:00+00:00,1.33869,2025-04-21 12:45:00+00:00,1.3396899999999998,SL,-99.99999999998897
GBPUSD,2025-04-23 00:00:00+00:00,2025-04-23 08:00:00+00:00,buy,2025-04-23 02:45:00+00:00,1.33087,2025-04-23 03:15:00+00:00,1.32987,SL,-99.99999999998897
GBPUSD,2025-04-24 12:00:00+00:00,2025-04-24 20:00:00+00:00,sell,2025-04-24 15:15:00+00:00,1.33011,2025-04-24 16:15:00+00:00,1.3311099999999998,SL,-99.99999999998897
GBPUSD,2025-04-28 20:00:00+00:00,2025-04-29 04:00:00+00:00,sell,2025-04-28 22:45:00+00:00,1.34348,2025-04-29 03:15:00+00:00,1.34148,TP,200.00000000000017
GBPUSD,2025-04-30 00:00:00+00:00,2025-04-30 08:00:00+00:00,sell,2025-04-30 03:30:00+00:00,1.33867,2025-04-30 05:30:00+00:00,1.33967,SL,-99.99999999998897
GBPUSD,2025-05-01 04:00:00+00:00,2025-05-01 12:00:00+00:00,buy,2025-05-01 06:00:00+00:00,1.32951,2025-05-01 07:00:00+00:00,1.32851,SL,-99.99999999998897
GBPUSD,2025-05-02 04:00:00+00:00,2025-05-02 12:00:00+00:00,sell,2025-05-02 06:00:00+00:00,1.33091,2025-05-02 06:15:00+00:00,1.33191,SL,-99.99999999998897
GBPUSD,2025-05-04 20:00:00+00:00,2025-05-05 04:00:00+00:00,buy,2025-05-04 23:15:00+00:00,1.32671,2025-05-05 01:15:00+00:00,1.32871,TP,200.00000000000017
GBPUSD,2025-05-06 12:00:00+00:00,2025-05-06 20:00:00+00:00,sell,2025-05-06 16:30:00+00:00,1.3363,2025-05-06 17:15:00+00:00,1.3373,SL,-99.99999999998897
GBPUSD,2025-05-08 00:00:00+00:00,2025-05-08 08:00:00+00:00,buy,2025-05-08 07:45:00+00:00,1.32901,2025-05-08 08:00:00+00:00,1.3280100000000001,SL,-99.99999999998897
GBPUSD,2025-05-09 04:00:00+00:00,2025-05-09 12:00:00+00:00,buy,2025-05-09 06:30:00+00:00,1.32453,2025-05-09 07:30:00+00:00,1.32653,TP,200.00000000000017
GBPUSD,2025-05-13 20:00:00+00:00,2025-05-14 04:00:00+00:00,sell,2025-05-13 23:00:00+00:00,1.33043,2025-05-14 00:30:00+00:00,1.33143,SL,-99.99999999998897
GBPUSD,2025-05-14 12:00:00+00:00,2025-05-14 20:00:00+00:00,sell,2025-05-14 16:30:00+00:00,1.32804,2025-05-14 18:15:00+00:00,1.32604,TP,200.00000000000017
GBPUSD,2025-05-15 20:00:00+00:00,2025-05-16 04:00:00+00:00,sell,2025-05-15 23:45:00+00:00,1.33028,2025-05-16 00:00:00+00:00,1.3312799999999998,SL,-99.99999999998897
